,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalMntSpent,TotalNumPurchases,Total_Acc_Cmp,Partner,Children,Education_Level,Years_Customer,Days_Customer
1692,44392,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,40,211,14,0,1,2,Graduate,1,576
1693,55424,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,38,877,25,2,1,1,Postgraduate,2,741
1694,17688,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,35,11,4,0,1,1,Graduate,1,692
1695,92491,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,31,2034,25,4,1,0,Postgraduate,1,700
1696,90273,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,23,1991,19,4,0,0,Graduate,1,357
1697,82571,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,52,1686,24,1,0,0,Postgraduate,0,305
1698,38513,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,32,324,17,1,0,1,Postgraduate,0,312
1699,16653,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,35,69,9,1,0,1,Postgraduate,0,232
1700,42586,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,59,252,16,1,1,2,Graduate,2,768
1701,23529,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,49,54,5,0,0,1,Undergraduate,1,523
1702,74881,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,53,964,27,0,1,2,Postgraduate,1,490
1703,71107,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,63,1327,28,0,1,1,Graduate,1,657
1704,46910,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,50,68,7,0,1,2,Postgraduate,0,258
1705,18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,55,60,5,0,1,0,Graduate,2,708
1706,37244,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,59,55,5,1,0,2,Graduate,1,588
1707,82427,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,48,1456,21,1,1,0,Graduate,0,3
1708,75342,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,56,563,18,0,0,1,Undergraduate,1,549
1709,70044,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,60,1504,26,0,0,1,Graduate,1,656
1710,79146,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,47,564,19,0,0,2,Graduate,0,226
1711,77437,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,51,1125,23,1,1,0,Graduate,1,375
1712,54984,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,55,358,17,1,1,1,Graduate,0,196
1713,42403,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,43,42,5,0,1,1,Postgraduate,1,389
1714,55761,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,50,184,10,1,1,1,Graduate,0,226
1715,37292,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,31,460,19,0,1,1,Graduate,1,597
1716,45576,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,69,145,8,1,0,0,Postgraduate,0,192
1717,70321,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,67,1376,25,1,1,0,Graduate,1,689
1718,58086,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,45,792,23,0,0,1,Postgraduate,1,685
1719,81795,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,62,1382,23,0,1,0,Graduate,2,771
1720,28389,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,67,28,4,0,1,0,Undergraduate,2,746
1721,66835,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,68,1033,24,0,1,0,Postgraduate,1,434
1722,69901,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,45,882,23,0,0,1,Graduate,1,556
1723,80360,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,65,2231,15,3,1,0,Postgraduate,1,643
1724,63342,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,53,1101,19,2,1,1,Postgraduate,2,781
1725,44989,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,40,369,16,0,1,1,Graduate,2,727
1726,31859,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,34,48,5,0,0,1,Undergraduate,0,282
1727,51569,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,65,467,19,2,0,1,Postgraduate,1,369
1728,30372,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,43,44,8,0,0,2,Graduate,2,711
1729,16014,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,35,38,10,0,0,2,Undergraduate,1,629
1730,41120,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,46,81,9,0,1,2,Graduate,1,543
1731,39763,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,43,167,10,1,0,1,Postgraduate,1,607
1732,38725,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,59,45,7,0,1,2,Postgraduate,0,62
1733,77981,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,42,664,21,0,1,1,Graduate,1,559
1734,62905,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,50,622,20,0,1,1,Undergraduate,1,423
1735,13533,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,35,48,7,0,0,1,Undergraduate,1,429
1736,59481,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,39,461,16,0,1,1,Graduate,1,409
1737,72117,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,37,1073,26,0,1,1,Graduate,1,473
1738,21955,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,28,55,8,0,1,1,Undergraduate,1,515
1739,67131,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,58,976,26,0,1,1,Graduate,1,620
1740,36802,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,34,20,5,0,0,1,Postgraduate,0,173
1741,71853,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,32,1149,17,0,1,0,Graduate,1,488
1742,28249,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,53,43,6,0,1,0,Undergraduate,0,174
1743,47808,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,39,224,10,1,1,1,Postgraduate,1,412
1744,25509,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,40,101,9,1,0,1,Postgraduate,2,809
1745,51012,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,68,209,10,0,1,0,Postgraduate,1,597
1746,70596,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,29,968,21,0,0,0,Graduate,2,940
1747,85431,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,62,1165,17,0,1,0,Postgraduate,1,487
1748,42664,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,47,24,5,0,1,1,Graduate,0,263
1749,42586,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,59,252,16,1,1,2,Graduate,2,768
1750,29760,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,29,165,12,0,0,1,Graduate,2,829
1751,28973,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,37,269,13,0,1,0,Postgraduate,2,784
1752,39435,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,41,102,7,0,1,1,Postgraduate,1,546
1753,65370,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,30,461,19,0,1,0,Undergraduate,1,697
1754,20194,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,35,47,7,0,0,1,Undergraduate,2,719
1755,42473,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,38,144,10,0,0,2,Postgraduate,0,292
1756,64590,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,46,1338,24,0,1,0,Graduate,2,783
1757,71232,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,55,917,25,0,1,1,Graduate,1,373
1758,34600,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,43,318,17,1,1,2,Graduate,1,704
1759,46904,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,47,253,14,0,0,2,Graduate,2,1000
1760,49094,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,41,502,20,0,1,1,Graduate,2,806
1761,36075,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,31,119,7,0,1,1,Graduate,1,450
1762,60839,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,35,1250,29,0,1,2,Undergraduate,2,830
1763,77298,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,35,969,24,0,1,1,Graduate,1,663
1764,34026,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,64,76,9,0,1,2,Graduate,1,577
1765,48918,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,51,62,7,0,0,2,Postgraduate,0,2
1766,82122,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,52,1382,26,1,1,0,Undergraduate,1,478
1767,37697,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,38,84,7,0,0,1,Graduate,0,157
1768,34074,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,62,255,14,1,1,2,Graduate,1,511
1769,28520,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,54,43,5,0,1,2,Postgraduate,1,540
1770,62535,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,59,398,14,0,0,1,Graduate,1,636
1771,36273,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,37,76,8,0,0,1,Postgraduate,0,234
1772,63404,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,50,902,15,1,1,2,Graduate,0,183
1773,75774,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,33,823,21,0,1,1,Undergraduate,0,304
1774,78416,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,38,1179,26,0,1,1,Graduate,0,162
1775,75702,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,40,1921,29,1,1,1,Graduate,2,783
1776,59385,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,63,185,10,0,1,2,Postgraduate,1,587
1777,37070,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,48,433,23,1,0,2,Graduate,1,626
1778,44689,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,63,34,6,1,1,2,Graduate,0,66
1779,53977,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,56,907,27,0,1,1,Graduate,1,487
1780,7144,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,48,416,25,0,0,2,Postgraduate,1,512
1781,18701,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,50,44,10,0,0,2,Graduate,1,609
1782,90369,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,58,1588,17,1,1,0,Graduate,0,222
1783,63159,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,40,1797,17,1,0,0,Postgraduate,2,939
1784,37758,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,48,40,6,0,1,2,Graduate,2,970
1785,46757,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,51,1143,21,0,0,1,Postgraduate,2,750
1786,79734,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,45,914,14,1,1,0,Postgraduate,0,161
1787,63207,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,22,1502,12,1,1,0,Graduate,1,685
1788,72071,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,60,1338,20,0,0,1,Graduate,1,660
1789,21840,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,31,27,5,0,1,1,Postgraduate,1,503
1790,58582,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,32,763,22,1,1,1,Undergraduate,1,434
1791,72282,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,63,1331,22,1,0,0,Graduate,1,505
1792,50387,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,58,525,19,0,1,2,Graduate,1,462
1793,32583,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,53,9,4,0,1,2,Postgraduate,0,174
1794,62568,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,52,953,16,1,1,1,Graduate,0,155
1795,44635,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,43,68,7,0,0,2,Postgraduate,1,391
1796,33316,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,43,131,10,0,0,2,Postgraduate,1,605
1797,63967,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,46,882,23,0,1,1,Graduate,1,454
1798,52513,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,36,1149,25,0,1,0,Undergraduate,2,971
1799,25293,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,45,37,5,0,1,1,Graduate,1,447
1800,54111,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,49,388,15,0,0,1,Postgraduate,1,468
1801,78394,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,28,1428,16,1,1,0,Graduate,1,659
1802,80739,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,56,1633,24,0,1,0,Postgraduate,1,562
1803,22669,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,39,173,10,1,1,1,Postgraduate,1,563
1804,29236,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,27,99,9,0,0,1,Graduate,1,483
1805,44911,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,55,215,12,0,1,1,Graduate,1,631
1806,54693,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,52,929,31,0,1,1,Postgraduate,1,657
1807,48186,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,40,219,12,0,1,1,Graduate,0,261
1808,54809,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,37,174,12,1,1,2,Graduate,1,392
1809,41580,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,36,92,9,0,1,2,Graduate,2,785
1810,80336,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,44,1052,25,0,1,0,Postgraduate,1,453
1811,47743,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,57,275,14,1,1,1,Graduate,1,624
1812,62972,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,59,587,16,0,1,1,Undergraduate,2,1003
1813,57333,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,60,1662,33,1,0,1,Postgraduate,2,805
1814,32313,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,32,159,11,0,1,1,Postgraduate,1,399
1815,84953,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,61,1024,18,4,0,0,Postgraduate,1,640
1816,27071,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,46,35,7,0,0,1,Postgraduate,0,227
1817,68148,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,57,1042,15,0,1,0,Postgraduate,1,462
1818,65735,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,49,395,19,0,1,2,Postgraduate,1,512
1819,86836,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,39,557,23,4,1,0,Postgraduate,2,727
1820,4023,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,51,9,15,0,1,2,Postgraduate,0,166
1821,30093,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,24,69,6,0,1,0,Graduate,1,486
1822,57705,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,48,486,18,0,1,1,Postgraduate,0,35
1823,25008,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,26,34,6,0,0,1,Graduate,0,307
1824,83257,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,19,1365,28,3,0,0,Undergraduate,2,809
1825,22280,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,39,13,4,0,1,1,Graduate,1,566
1826,72159,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,36,1401,21,0,1,0,Postgraduate,2,768
1827,64260,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,53,1574,14,1,1,0,Graduate,1,400
1828,82733,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,30,1323,20,1,0,0,Postgraduate,1,423
1829,74290,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,43,1217,32,2,0,1,Postgraduate,1,363
1830,58217,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,63,103,7,0,0,3,Postgraduate,2,749
1831,21024,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,38,84,7,0,1,0,Postgraduate,1,608
1832,70116,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,42,1536,23,0,1,0,Postgraduate,1,679
1833,54006,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,29,581,18,0,1,1,Graduate,2,809
1834,69063,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,48,928,14,0,1,1,Postgraduate,2,878
1835,11448,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,39,14,4,0,0,0,Undergraduate,1,356
1836,61825,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,35,424,15,0,0,1,Graduate,1,516
1837,70886,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,43,960,14,0,1,1,Graduate,1,418
1838,69109,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,1555,20,2,1,0,Graduate,2,816
1839,60208,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,41,656,29,2,0,2,Graduate,2,879
1840,32889,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,46,55,9,0,1,2,Postgraduate,1,545
1841,34738,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,30,20,5,0,0,1,Graduate,0,31
1842,30538,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,43,367,17,0,1,1,Postgraduate,2,1061
1843,82326,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,37,2257,22,4,1,0,Undergraduate,0,64
1844,26642,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,47,42,7,0,0,1,Postgraduate,0,337
1845,69932,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,50,1049,26,0,0,1,Graduate,1,365
1846,44503,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,42,48,7,0,0,2,Graduate,0,234
1847,60200,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,66,685,25,0,0,1,Postgraduate,1,673
1848,49638,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,62,39,5,0,0,1,Graduate,0,231
1849,23830,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,27,43,5,0,0,0,Undergraduate,0,157
1850,33051,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,55,835,21,1,0,0,Postgraduate,2,842
1851,72905,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,56,1515,20,1,1,0,Graduate,0,319
1852,69702,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,63,1039,26,0,1,1,Postgraduate,1,655
1853,70300,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,39,1596,26,0,0,1,Graduate,1,509
1854,70643,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,30,1828,18,1,1,0,Postgraduate,2,782
1855,30396,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,45,34,6,2,1,1,Postgraduate,0,220
1856,50616,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,46,149,10,0,0,1,Postgraduate,0,232
1857,62772,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,45,946,23,1,0,1,Postgraduate,1,566
1858,30298,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,29,28,6,0,0,0,Postgraduate,0,201
1859,52413,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,30,450,17,0,0,1,Graduate,2,1000
1860,44155,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,57,46,5,0,1,2,Postgraduate,0,321
1861,86979,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,43,1702,16,2,0,0,Postgraduate,1,513
1862,76532,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,39,820,25,0,1,2,Graduate,1,453
1863,42081,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,32,382,15,1,1,1,Graduate,1,648
1864,67546,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,26,2126,20,0,1,0,Postgraduate,2,827
1865,88420,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,25,2069,20,3,1,0,Postgraduate,0,304
1866,31158,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,29,72,7,0,1,1,Graduate,1,678
1867,61671,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,46,732,28,2,0,1,Graduate,0,275
1868,69719,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,40,801,11,0,0,0,Graduate,0,194
1869,49160,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,65,236,12,0,0,1,Graduate,1,412
1870,24882,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,36,80,5,1,1,1,Undergraduate,2,818
1871,90933,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,60,1685,15,1,0,0,Postgraduate,0,250
1872,113734,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,69,277,27,0,0,0,Postgraduate,0,192
1873,59292,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,64,507,18,0,1,1,Postgraduate,1,541
1874,45759,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,50,68,7,0,1,2,Postgraduate,1,651
1875,22148,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,31,49,5,0,0,0,Graduate,0,237
1876,73395,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,27,397,15,0,1,0,Postgraduate,0,263
1877,29819,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,43,39,9,0,0,1,Graduate,1,408
1878,45688,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,46,306,14,1,1,1,Graduate,0,315
1879,62820,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,60,976,14,0,1,0,Graduate,1,396
1880,60491,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,43,1028,28,0,1,1,Postgraduate,1,545
1881,33235,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,28,70,7,0,1,1,Graduate,0,218
1882,35701,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,55,46,5,0,1,0,Graduate,1,627
1883,31535,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,34,51,5,1,1,1,Postgraduate,1,436
1884,92556,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,54,1263,21,0,1,0,Undergraduate,0,230
1885,67384,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,44,1490,22,1,0,1,Graduate,2,786
1886,80573,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,43,1564,24,0,1,0,Postgraduate,2,783
1887,77870,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,47,1815,18,3,1,1,Graduate,2,836
1888,52278,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,51,1198,31,0,0,1,Postgraduate,1,680
1889,57107,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,46,416,23,3,0,1,Graduate,2,834
1890,18929,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,85,6,0,1,0,Graduate,1,658
1891,36038,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,33,47,8,0,0,1,Postgraduate,1,554
1892,20180,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,38,137,8,0,0,0,Graduate,1,654
1893,34230,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,49,21,4,0,1,2,Postgraduate,2,710
1894,31878,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,37,70,6,0,0,1,Undergraduate,0,167
1895,70932,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,42,909,22,0,1,1,Undergraduate,0,321
1896,91249,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,58,1676,22,5,0,0,Graduate,2,777
1897,77598,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,71,1735,26,1,0,0,Postgraduate,1,695
1898,80982,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,55,1191,30,0,0,2,Graduate,1,492
